index,true_age_bin,true_gender,true_race,yu4u_age,yu4u_gender
8758,3-9,Male,Latino_Hispanic,39.96906867923777,Male
8760,3-9,Male,Black,49.803905536906434,Female
8763,10-19,Male,White,41.324791933795964,Male
8767,more than 70,Male,White,54.032914324528605,Male
8770,3-9,Female,Indian,46.427970401925684,Female
8772,3-9,Female,White,50.723391130417994,Female
8774,10-19,Female,Middle Eastern,41.65065928725173,Male
8775,0-2,Female,Southeast Asian,46.98191876859404,Female
8776,3-9,Female,White,37.327201888166414,Female
8781,3-9,Female,White,67.68666965125281,Female
8786,10-19,Male,Latino_Hispanic,28.321949057016514,Female
8789,10-19,Female,Latino_Hispanic,51.10856310829159,Female
8792,3-9,Male,East Asian,12.047060933269911,Female
8794,10-19,Male,White,49.597873642412296,Female
8804,more than 70,Male,Middle Eastern,44.19119406247751,Female
8809,3-9,Female,White,17.14327562219021,Female
8812,10-19,Female,Middle Eastern,27.543529193542064,Male
8814,3-9,Female,Indian,48.32616936829911,Female
8815,3-9,Male,Black,32.47445287112579,Female
8816,3-9,Female,Indian,63.75149030106758,Female
8817,3-9,Male,Black,30.38813303981149,Female
8822,10-19,Female,Black,60.213237873591865,Female
8828,3-9,Male,East Asian,44.81995393559564,Female
8837,10-19,Male,White,44.99601013509127,Female
8839,3-9,Female,Latino_Hispanic,47.52483881088318,Female
8841,3-9,Female,Latino_Hispanic,15.38524761565473,Male
8844,10-19,Male,Indian,28.000001944849142,Female
8845,more than 70,Male,White,51.46807273153419,Male
8850,3-9,Male,Latino_Hispanic,47.88692188540149,Female
8853,0-2,Male,Black,47.49992799437865,Female
8856,10-19,Female,Southeast Asian,50.9666342874594,Female
8858,3-9,Male,Southeast Asian,33.08385793368076,Female
8864,3-9,Female,Latino_Hispanic,28.18096027011875,Female
8865,3-9,Male,White,27.376806971754736,Female
8866,10-19,Female,Indian,59.97689952843425,Female
8873,3-9,Female,Indian,93.64016428902671,Female
8882,0-2,Male,Indian,20.980928016931113,Female
8886,3-9,Male,Black,47.96390076478553,Female
8892,3-9,Male,Southeast Asian,32.566106031683375,Male
8895,3-9,Female,Black,46.73863615240748,Female
8901,10-19,Female,Black,49.17961681164253,Female
8902,3-9,Male,East Asian,28.763780249858677,Female
8907,10-19,Female,Black,48.02329306357839,Female
8908,0-2,Female,East Asian,38.177210761466014,Female
8909,10-19,Male,Indian,47.989816662623326,Female
8916,10-19,Female,East Asian,28.001802113777217,Female
8921,10-19,Male,Southeast Asian,48.023678223908064,Male
8934,10-19,Female,Black,48.00692714086074,Female
8935,10-19,Female,Southeast Asian,43.547403819375766,Female
8936,10-19,Female,Indian,38.55978167609106,Male
8938,10-19,Male,Southeast Asian,57.021762230073094,Female
8939,3-9,Female,Middle Eastern,44.47200944713449,Female
8943,0-2,Male,White,35.11761106718656,Female
8946,10-19,Female,Indian,47.025691456965895,Female
8951,3-9,Male,Indian,48.15574333134321,Female
8961,10-19,Male,Southeast Asian,48.00007820686365,Female
8963,10-19,Male,Southeast Asian,45.45853759245876,Female
8964,0-2,Female,Southeast Asian,47.60683627502208,Female
8965,10-19,Female,Latino_Hispanic,58.22447930328863,Female
8967,3-9,Female,Indian,50.000033447778016,Female
8969,3-9,Male,Indian,50.96259616455036,Female
8979,3-9,Male,Southeast Asian,32.064733024627934,Male
8980,more than 70,Male,White,42.65466328832753,Female
8988,3-9,Male,Indian,50.7300614685356,Female
8996,3-9,Female,Middle Eastern,51.89699388990209,Female
8997,10-19,Male,Middle Eastern,67.88440043583614,Male
9006,10-19,Female,Latino_Hispanic,28.96222587047095,Female
9008,10-19,Female,East Asian,47.15876089380255,Female
9010,more than 70,Male,White,50.92119835690292,Female
9011,3-9,Male,White,39.51136822851731,Male
9012,10-19,Female,Middle Eastern,34.74203447464521,Male
9016,10-19,Female,Black,17.398059353371103,Female
9017,3-9,Female,Latino_Hispanic,45.69445996287979,Female
9020,0-2,Female,East Asian,45.703082715977104,Female
9022,more than 70,Male,Indian,53.23044854211739,Female
9025,10-19,Male,Latino_Hispanic,42.2395375551765,Female
9031,3-9,Female,Latino_Hispanic,27.999983713627348,Female
9034,3-9,Female,Latino_Hispanic,42.8842255766824,Female
9035,10-19,Female,Latino_Hispanic,27.999281968494245,Female
9037,3-9,Male,Black,87.67024254365452,Female
9042,10-19,Female,White,41.9669975911186,Male
9048,3-9,Male,Southeast Asian,48.61193575808126,Female
9049,3-9,Male,Black,30.843190058285117,Male
9061,10-19,Male,Southeast Asian,14.948439724865553,Female
9065,3-9,Female,White,18.671652011848764,Female
9067,10-19,Female,Latino_Hispanic,48.00169010407763,Female
9074,0-2,Female,Indian,48.04429547268543,Female
9077,0-2,Male,Indian,48.006510647057354,Female
9078,10-19,Male,Southeast Asian,33.27220804588188,Female
9081,10-19,Male,Latino_Hispanic,48.48679546930169,Male
9087,10-19,Male,Indian,49.76790160097007,Female
9092,3-9,Male,Southeast Asian,12.800742232849492,Female
9099,10-19,Male,Black,45.31659797733137,Male
9100,10-19,Male,Latino_Hispanic,19.891269032390312,Female
9102,3-9,Male,Latino_Hispanic,40.4626844250734,Male
9103,more than 70,Female,Middle Eastern,55.74801541731108,Male
9104,10-19,Female,Middle Eastern,51.96397534747677,Male
9106,10-19,Male,Southeast Asian,46.31467434878348,Male
9107,3-9,Male,Black,49.16017915573464,Female
9118,10-19,Male,Indian,45.16759930290034,Female
9122,10-19,Male,Southeast Asian,50.98476259168368,Female
9129,10-19,Female,Latino_Hispanic,49.73544983085093,Female
9136,10-19,Female,Latino_Hispanic,48.66435139099525,Male
9137,10-19,Female,Southeast Asian,49.04418702796726,Female
9142,10-19,Male,Middle Eastern,53.360335276212105,Male
9149,10-19,Male,White,27.771644727203366,Female
9153,3-9,Female,Latino_Hispanic,27.941584454379857,Female
9162,3-9,Male,Middle Eastern,39.541358892870846,Male
9169,3-9,Male,Middle Eastern,47.91032438502858,Female
9177,10-19,Male,Southeast Asian,49.72869955829512,Female
9182,3-9,Female,Southeast Asian,28.5165122203257,Female
9185,10-19,Female,Indian,48.98593170395564,Female
9191,more than 70,Male,East Asian,47.99453434288294,Female
9192,10-19,Female,Black,50.96478310223843,Female
9193,10-19,Female,Southeast Asian,50.55064791717769,Female
9195,10-19,Male,Black,21.000000575867215,Male
9200,3-9,Male,Latino_Hispanic,49.11200150938453,Female
9202,3-9,Female,Indian,48.790106672367955,Male
9204,3-9,Male,Indian,47.91596977314307,Female
9209,3-9,Male,White,36.88251797282206,Male
9215,10-19,Female,Latino_Hispanic,48.14288931485269,Female
9216,3-9,Male,Black,49.485098111512556,Female
9220,10-19,Female,White,50.85372678711027,Female
9231,10-19,Female,Black,43.1703693929291,Male
9232,10-19,Female,Black,50.999998509311524,Female
9238,10-19,Female,East Asian,49.993702822810135,Female
9239,3-9,Female,Latino_Hispanic,44.701616666953065,Male
9240,3-9,Female,Black,48.20617049187374,Female
9242,10-19,Male,Southeast Asian,49.89811138648411,Female
9245,3-9,Female,Black,47.513399714221364,Female
9250,3-9,Female,Latino_Hispanic,22.631383056524534,Female
9258,10-19,Female,East Asian,46.61906761848187,Female
9259,3-9,Male,East Asian,27.955044049306906,Female
9260,10-19,Male,White,42.203868175078796,Male
9262,3-9,Female,Black,43.01069817231967,Female
9263,10-19,Female,White,35.91526941636039,Female
9264,more than 70,Female,Black,38.279129759336165,Female
9266,10-19,Female,Southeast Asian,28.000122886897866,Female
9270,0-2,Female,Indian,52.01292066300355,Male
9271,10-19,Female,East Asian,48.009915162950136,Female
9275,10-19,Male,White,47.39944920020363,Female
9279,3-9,Female,East Asian,46.956768335821224,Female
9280,10-19,Male,Latino_Hispanic,56.60801130440086,Female
9285,10-19,Female,Latino_Hispanic,47.9946552139875,Female
9287,3-9,Female,Latino_Hispanic,41.70289416267674,Female
9288,0-2,Male,Southeast Asian,47.05237308883987,Female
9291,3-9,Male,Black,42.3070127949583,Female
9293,10-19,Female,Indian,39.13440945005103,Female
9299,10-19,Female,East Asian,43.92664373487771,Male
9304,3-9,Male,Latino_Hispanic,48.640814776590815,Female
9305,3-9,Female,East Asian,51.06564843825135,Female
9307,10-19,Female,White,30.17745923434901,Female
9308,3-9,Female,Latino_Hispanic,45.593632199119796,Female
9309,10-19,Female,East Asian,50.993685244800574,Female
9316,10-19,Male,Southeast Asian,46.76740472223511,Male
9317,0-2,Female,Black,47.051654779587196,Male
9318,10-19,Female,Indian,9.000000000834103,Female
9319,10-19,Male,White,49.85122220168396,Female
9320,10-19,Female,East Asian,31.572334918030077,Male
9323,3-9,Male,Indian,50.778701296623694,Female
9336,10-19,Male,Black,48.08036432445705,Male
9343,10-19,Female,East Asian,48.000000012045284,Female
9348,3-9,Female,Black,50.9999866045717,Female
9349,10-19,Female,Middle Eastern,48.00738484042351,Female
9352,10-19,Female,East Asian,48.04558071680927,Female
9355,3-9,Female,Southeast Asian,26.533928442100095,Female
9359,3-9,Female,White,48.00302331865974,Female
9368,3-9,Female,Middle Eastern,47.999512615418745,Female
9377,10-19,Male,White,23.998978040063513,Female
9385,3-9,Female,Indian,37.45542814480643,Female
9389,3-9,Female,East Asian,33.1253437232195,Female
9390,3-9,Female,East Asian,47.98449406162361,Female
9391,10-19,Female,Black,48.00472433613022,Female
9401,3-9,Female,Middle Eastern,36.88319811996092,Male
9407,3-9,Female,East Asian,29.89240235101215,Male
9408,3-9,Male,Black,47.71061056788444,Female
9417,3-9,Female,Black,52.42119811697115,Male
9421,3-9,Female,Indian,47.51762635235459,Female
9424,10-19,Female,Southeast Asian,47.685292665408234,Female
9427,0-2,Male,Black,9.0,Female
9428,3-9,Male,White,38.475927208237295,Male
9441,3-9,Female,Latino_Hispanic,47.952347572354455,Female
9442,10-19,Female,Southeast Asian,55.51457739453747,Male
9444,10-19,Male,Southeast Asian,49.04330307221084,Female
9450,10-19,Male,Latino_Hispanic,52.17486652186078,Female
9452,10-19,Male,Indian,50.5527317117176,Female
9454,3-9,Male,White,42.57844934603497,Female
9455,3-9,Male,Latino_Hispanic,48.04087440554865,Female
9457,10-19,Female,Middle Eastern,29.214551224178624,Female
9460,10-19,Female,Latino_Hispanic,45.04059851321686,Female
9463,10-19,Female,White,45.359696072694774,Female
9466,10-19,Male,Black,38.140456449258124,Male
9471,3-9,Male,Indian,49.40101791721095,Female
9474,3-9,Female,White,36.69930308881362,Male
9476,0-2,Male,White,33.95422375374416,Female
9483,3-9,Male,Black,45.45875210494046,Male
9489,10-19,Male,Latino_Hispanic,48.00035212144713,Female
9491,3-9,Female,Black,49.68024095624438,Female
9508,10-19,Female,East Asian,45.567499794459565,Female
9513,10-19,Female,Southeast Asian,45.407405714529055,Female
9514,0-2,Male,Latino_Hispanic,62.98989102333694,Male
9525,10-19,Male,Southeast Asian,46.90030723018927,Female
9527,3-9,Male,Southeast Asian,17.88090097009343,Male
9530,3-9,Female,White,45.13885832192403,Female
9532,3-9,Female,Black,46.22224754289433,Female
9533,10-19,Male,Black,9.361946877557784,Female
9536,10-19,Male,Latino_Hispanic,45.301883849537866,Female
9539,3-9,Male,Middle Eastern,48.1894840616854,Female
9542,10-19,Male,Latino_Hispanic,50.235892860746496,Female
9547,10-19,Female,Southeast Asian,49.23067334013116,Female
9556,10-19,Male,Latino_Hispanic,27.986326764209725,Female
9557,more than 70,Female,Southeast Asian,45.602551696793185,Male
9558,10-19,Female,Latino_Hispanic,51.4690129016306,Male
9563,10-19,Male,Latino_Hispanic,48.40470922960448,Female
9575,3-9,Male,Indian,50.43875220569723,Female
9579,10-19,Male,White,50.46384202594763,Female
9584,3-9,Male,White,48.00249328521683,Female
9589,3-9,Female,Black,46.80269913472729,Male
9590,10-19,Female,Southeast Asian,50.17480904256926,Female
9592,3-9,Female,Black,47.961197832271594,Female
9593,3-9,Male,White,44.96552729468701,Female
9594,10-19,Male,Latino_Hispanic,42.019457280268355,Female
9602,3-9,Female,Black,50.82943105688154,Female
9603,3-9,Male,East Asian,50.293376121923274,Female
9605,3-9,Female,White,50.96161884385465,Female
9606,more than 70,Male,Indian,30.035310020874167,Female
9619,3-9,Male,Indian,51.425078383549916,Female
9620,10-19,Male,Latino_Hispanic,37.505554437487355,Female
9623,3-9,Male,Southeast Asian,44.96976842131224,Female
9624,3-9,Male,Black,21.000000480937054,Female
9631,3-9,Female,East Asian,29.504361288822036,Female
9632,3-9,Male,Latino_Hispanic,28.002037082643696,Female
9634,3-9,Female,Indian,51.77214356525897,Female
9638,10-19,Male,Middle Eastern,50.99895572633018,Female
9641,10-19,Female,Indian,36.07039538349143,Female
9646,10-19,Female,White,37.42940702165084,Female
9647,3-9,Female,White,26.450794842537185,Female
9648,3-9,Female,Black,17.385635368796144,Male
9657,10-19,Male,Middle Eastern,48.05957846295023,Female
9658,0-2,Female,Latino_Hispanic,49.64286069523794,Female
9661,10-19,Female,Southeast Asian,36.87462906711421,Male
9664,3-9,Male,White,48.00075227548122,Female
9666,10-19,Female,White,46.968782702961875,Female
9675,10-19,Female,Latino_Hispanic,45.15004057692075,Female
9679,3-9,Male,Indian,41.28486415204972,Male
9687,10-19,Male,Southeast Asian,48.04047270640149,Female
9693,10-19,Male,Southeast Asian,50.9792799704783,Female
9698,3-9,Female,White,19.012238950660773,Female
9703,3-9,Male,Southeast Asian,50.23263307653976,Female
9706,10-19,Male,East Asian,47.80655130465027,Female
9709,10-19,Male,Indian,47.1289314150129,Female
9715,3-9,Female,Middle Eastern,51.00518160209702,Female
9718,10-19,Male,Latino_Hispanic,44.55617155043181,Female
9720,10-19,Male,Black,48.70652152680427,Female
9721,10-19,Female,Middle Eastern,47.99982334814004,Female
9723,10-19,Female,East Asian,35.48339314169731,Female
9726,10-19,Female,East Asian,48.49802768019346,Female
9731,3-9,Female,Black,26.302954688027448,Female
9733,10-19,Female,White,28.00054649438572,Female
9738,3-9,Female,Middle Eastern,92.71199246871497,Female
9742,3-9,Male,Black,44.999912161288776,Female
9751,10-19,Female,White,49.99063121547967,Female
9756,3-9,Male,White,50.99434745092741,Female
9764,10-19,Male,Indian,17.247405731492453,Female
9766,3-9,Female,East Asian,28.739033132225583,Female
9769,10-19,Female,Indian,42.16535310357284,Female
9774,10-19,Female,White,48.04431669616509,Female
9782,3-9,Male,East Asian,47.98346427674566,Female
9784,10-19,Female,White,34.10508688510143,Female
9788,3-9,Male,East Asian,25.478719480562738,Male
9789,10-19,Male,Black,48.01122079081122,Female
9796,10-19,Female,Latino_Hispanic,36.07130536029935,Female
9797,3-9,Female,Black,45.37521835850985,Female
9798,3-9,Female,East Asian,46.752720588174505,Female
9799,3-9,Male,Southeast Asian,28.88642470343372,Female
9803,3-9,Female,Black,48.000000000118945,Female
9808,0-2,Male,East Asian,42.24890563861299,Female
9812,3-9,Male,East Asian,36.78746057089628,Male
9816,10-19,Female,Black,28.006003687475435,Female
9821,3-9,Male,Latino_Hispanic,49.27963496038749,Male
9826,10-19,Male,Black,42.56772403195896,Female
9830,10-19,Male,Latino_Hispanic,50.99976156076846,Female
9841,10-19,Female,Black,50.922467581561925,Female
9849,10-19,Male,East Asian,38.132700070467315,Male
9850,3-9,Male,Latino_Hispanic,36.20170741757383,Female
9854,10-19,Female,East Asian,46.083972638643594,Female
9858,10-19,Female,Indian,51.77445058899039,Male
9859,10-19,Male,White,45.588629587528594,Female
9868,10-19,Male,Southeast Asian,48.864065277687104,Female
9872,3-9,Male,Southeast Asian,46.35356371696615,Male
9873,3-9,Female,Latino_Hispanic,58.839227808814,Male
9874,10-19,Female,East Asian,30.676358569223105,Female
9877,10-19,Female,Indian,46.048376394571605,Female
9882,10-19,Female,Black,47.94384508877315,Female
9884,3-9,Female,Southeast Asian,28.00000004819671,Female
9887,10-19,Female,Southeast Asian,50.983966880416745,Female
9890,3-9,Male,East Asian,6.317730053067429,Male
9891,3-9,Female,Black,42.90073122971006,Female
9895,3-9,Female,White,46.56181724032812,Female
9896,10-19,Male,Middle Eastern,58.43890059013472,Male
9905,3-9,Female,Southeast Asian,19.358333391523274,Male
9910,3-9,Female,White,44.02037097071789,Male
9913,3-9,Male,Latino_Hispanic,20.99999868335455,Female
9915,10-19,Female,Southeast Asian,27.634492877502087,Female
9916,10-19,Female,Southeast Asian,48.011959419470834,Male
9918,0-2,Female,East Asian,50.77013135341626,Female
9923,3-9,Male,Southeast Asian,47.910715405674416,Female
9929,3-9,Male,Southeast Asian,48.01806418238461,Female
9931,10-19,Female,Latino_Hispanic,48.000000000000036,Female
9948,3-9,Male,Black,50.9753916678424,Female
9952,0-2,Male,White,36.078372363532615,Female
9953,3-9,Male,East Asian,39.72091489778467,Female
9956,3-9,Male,White,21.916117004706773,Male
9962,3-9,Male,Southeast Asian,50.618593310360914,Female
9972,3-9,Female,Black,24.905305426568113,Male
9974,3-9,Female,East Asian,57.54038546587968,Female
9978,0-2,Female,Southeast Asian,48.000001205110514,Female
9980,10-19,Male,Black,48.81090357674084,Female
9983,10-19,Male,Indian,47.82036465318696,Female
9985,10-19,Male,White,50.984369759078405,Female
9988,3-9,Male,East Asian,47.98767485806091,Female
9989,3-9,Female,Indian,50.64405882945071,Female
9990,3-9,Male,White,55.640964528206176,Female
9991,3-9,Male,Indian,16.26413457552472,Female
10001,10-19,Male,East Asian,7.802089449119325,Female
10002,10-19,Male,Indian,48.95196884315574,Female
10013,10-19,Female,Southeast Asian,47.985574830096134,Female
10026,3-9,Female,Latino_Hispanic,47.88033830214309,Female
10038,10-19,Male,Middle Eastern,44.98606215733889,Female
10042,3-9,Female,East Asian,48.00390346200359,Female
10045,3-9,Female,Middle Eastern,27.998437699061192,Female
10050,3-9,Male,Black,48.64432774809438,Male
10052,3-9,Male,White,47.98498764632083,Female
10053,10-19,Female,White,48.00000000100646,Female
10054,more than 70,Female,Indian,50.893738370231404,Female
10055,3-9,Female,Indian,31.336150304046633,Female
10063,3-9,Female,Latino_Hispanic,31.525021029649217,Female
10064,0-2,Female,East Asian,54.9708377701451,Male
10065,3-9,Female,Southeast Asian,50.74804512130988,Female
10067,3-9,Male,Black,38.20783125705068,Female
10072,3-9,Female,Southeast Asian,44.982507541275105,Female
10073,0-2,Female,White,35.5933117958322,Female
10074,3-9,Female,Middle Eastern,50.91413054845016,Female
10076,3-9,Female,East Asian,34.81662502363584,Female
10085,more than 70,Female,Indian,28.052385947263804,Female
10086,0-2,Male,East Asian,47.93790844373694,Female
10089,3-9,Female,White,50.999977843852605,Female
10099,10-19,Female,White,33.583651924043835,Female
10100,10-19,Male,East Asian,31.50404324895894,Female
10101,3-9,Female,Southeast Asian,43.24512165566672,Male
10105,3-9,Male,Latino_Hispanic,28.79410438066359,Female
10110,3-9,Female,Southeast Asian,47.68891231004179,Male
10111,10-19,Male,Indian,49.119694905580985,Female
10121,3-9,Male,Indian,47.99250424473825,Female
10122,3-9,Female,Indian,27.210284735317884,Female
10132,3-9,Male,Latino_Hispanic,51.15105610116923,Female
10145,3-9,Female,White,47.049485395197706,Male
10150,3-9,Male,Black,47.571558143803784,Female
10157,3-9,Female,East Asian,22.140564882190787,Female
10158,3-9,Male,Black,32.50641680628721,Female
10163,0-2,Female,Southeast Asian,49.15156954690394,Female
10165,3-9,Female,White,56.685590098510886,Male
10166,3-9,Male,White,47.30981524718584,Male
10167,10-19,Male,Indian,47.814126331512796,Female
10168,3-9,Female,Black,50.99978637343228,Female
10171,3-9,Female,East Asian,50.78773527263235,Female
10175,10-19,Female,Black,32.19604588348685,Female
10177,3-9,Female,East Asian,36.56866249716382,Female
10187,3-9,Male,East Asian,48.07494933513394,Female
10189,3-9,Male,Black,82.92559602999518,Female
10190,10-19,Male,Black,30.694195684537707,Male
10191,more than 70,Female,Southeast Asian,42.45058332656764,Male
10192,3-9,Female,White,28.00000120305922,Female
10194,10-19,Female,Southeast Asian,48.01167259924302,Female
10202,10-19,Female,Black,48.000985843423294,Female
10209,0-2,Male,Black,47.99999991715424,Female
10210,3-9,Male,East Asian,43.72566140033968,Female
10211,3-9,Female,Latino_Hispanic,31.862048162406897,Male
10216,3-9,Female,White,40.83358037158645,Female
10218,3-9,Male,Black,50.934810159617086,Female
10222,10-19,Male,Indian,46.457094373955485,Male
10225,10-19,Female,Latino_Hispanic,49.32985445674149,Female
10227,10-19,Female,Middle Eastern,38.8676928244129,Male
10228,3-9,Male,Indian,46.604396282981924,Female
10236,10-19,Female,Black,50.93921043029985,Female
10239,10-19,Male,White,50.98431695677904,Female
10247,0-2,Female,Latino_Hispanic,49.99199261815137,Female
10249,3-9,Male,Latino_Hispanic,39.83719163339521,Male
10253,10-19,Female,Middle Eastern,46.59923176151263,Female
10262,10-19,Female,Middle Eastern,48.00667028538814,Male
10277,more than 70,Female,Southeast Asian,48.00303490965284,Female
10294,0-2,Male,Southeast Asian,49.06310350909817,Female
10297,10-19,Female,Southeast Asian,23.645294682526213,Female
10300,3-9,Male,East Asian,45.57706390325424,Female
10309,3-9,Male,Latino_Hispanic,86.72377069402198,Female
10312,3-9,Male,East Asian,17.35755685349112,Male
10313,10-19,Male,Black,47.663850797622686,Female
10317,0-2,Male,East Asian,52.35699939638958,Male
10318,0-2,Male,Latino_Hispanic,49.550347464989315,Female
10323,10-19,Male,White,48.69746492126776,Female
10326,0-2,Male,Black,49.825941644732836,Female
10327,3-9,Female,Southeast Asian,53.10561654827705,Female
10330,0-2,Female,White,31.548315669517855,Female
10334,3-9,Female,Middle Eastern,28.00001823478501,Female
10336,3-9,Male,Southeast Asian,37.25504138375136,Female
10341,3-9,Female,Middle Eastern,48.003092881566204,Female
10343,10-19,Male,Latino_Hispanic,48.23480875553341,Female
10346,10-19,Female,Indian,45.81031132916955,Female
10354,10-19,Male,Black,48.00462930906699,Female
10355,10-19,Male,Middle Eastern,28.93345651617143,Female
10358,0-2,Male,Latino_Hispanic,48.265341855653865,Female
10361,10-19,Female,Middle Eastern,48.26254657335291,Male
10362,3-9,Female,White,53.46086683883479,Male
10367,3-9,Female,Black,31.10284107448186,Female
10368,10-19,Female,Latino_Hispanic,5.739246737886361,Male
10370,3-9,Male,Indian,47.85507639981028,Female
10372,3-9,Female,Black,50.999322870679755,Female
10375,10-19,Female,Black,49.789163311543376,Female
10379,3-9,Male,Southeast Asian,58.95238174268929,Female
10385,more than 70,Female,Indian,49.36587299219217,Male
10389,10-19,Male,Latino_Hispanic,52.41055911476677,Male
10391,3-9,Male,Black,47.99993901862204,Female
10395,3-9,Female,East Asian,46.29942090416522,Male
10403,3-9,Male,East Asian,47.97941000910357,Female
10405,3-9,Female,Middle Eastern,28.000156228933903,Female
10406,10-19,Male,Black,48.082244048296936,Female
10408,10-19,Female,White,44.874747630383396,Male
10413,3-9,Male,Indian,39.4087355564069,Female
10424,3-9,Female,Black,28.050663885221677,Female
10427,3-9,Female,Black,82.87181706570972,Female
10430,3-9,Male,Middle Eastern,36.08915232044332,Male
10434,10-19,Female,Indian,45.662363353914856,Female
10435,3-9,Male,East Asian,46.85460882649296,Male
10437,10-19,Female,Indian,60.61251948292752,Female
10444,3-9,Female,Indian,48.822450878846446,Female
10449,3-9,Female,Southeast Asian,45.24854668431967,Female
10456,3-9,Male,Middle Eastern,37.34393518266745,Female
10466,3-9,Female,White,49.42761041920635,Female
10468,more than 70,Male,Black,47.91662732995268,Female
10470,3-9,Male,Black,9.000000000000002,Female
10472,10-19,Female,Latino_Hispanic,75.11840394097123,Female
10479,more than 70,Female,Latino_Hispanic,55.82231650196253,Male
10486,more than 70,Male,Black,50.529660466072194,Female
10487,3-9,Female,Black,50.99944047316559,Female
10489,3-9,Male,Middle Eastern,28.166041835193877,Female
10490,10-19,Female,White,43.969837670472636,Female
10499,10-19,Male,Latino_Hispanic,48.2126989309855,Female
10504,3-9,Female,Middle Eastern,71.4621087748304,Female
10512,3-9,Female,Black,50.03504438262804,Female
10513,3-9,Female,Indian,35.7941705225564,Male
10515,3-9,Male,Middle Eastern,50.927693321485414,Female
10516,3-9,Male,Indian,37.91694749844555,Female
10517,10-19,Female,White,20.74213994384595,Female
10520,10-19,Male,Black,26.984376972020463,Female
10521,10-19,Female,Indian,50.39868992411102,Female
10525,3-9,Male,Southeast Asian,27.911454242610706,Female
10526,3-9,Female,East Asian,46.06544236851804,Female
10527,3-9,Male,Black,50.525334095454454,Female
10530,3-9,Female,Indian,48.967620712882635,Female
10534,3-9,Male,Black,67.57025193264462,Female
10541,10-19,Female,Latino_Hispanic,50.0282380165294,Female
10542,3-9,Male,Middle Eastern,49.615895759150234,Female
10544,10-19,Female,White,26.862340868558203,Female
10546,10-19,Male,Southeast Asian,49.00147524741759,Female
10548,10-19,Female,Latino_Hispanic,50.74785864478909,Female
10549,0-2,Male,Indian,42.98153136416015,Female
10554,10-19,Male,Southeast Asian,34.81873371299904,Female
10556,10-19,Female,Black,50.113761678574036,Female
10576,10-19,Male,Black,25.31912029181576,Female
10578,10-19,Female,Southeast Asian,43.13765519506664,Male
10587,10-19,Female,Indian,50.48928831333181,Female
10592,10-19,Male,Southeast Asian,36.816390565039576,Female
10594,3-9,Male,Latino_Hispanic,46.197489506005695,Female
10598,more than 70,Male,Indian,46.05707540162245,Male
10602,3-9,Male,Southeast Asian,11.60057198347376,Female
10603,3-9,Male,East Asian,33.63925949317669,Female
10611,10-19,Female,White,50.42447169653109,Female
10613,3-9,Male,White,29.143081292102956,Female
10614,10-19,Female,Black,50.972033602680284,Female
10615,0-2,Male,Middle Eastern,48.331645779537574,Male
10616,10-19,Female,Southeast Asian,27.81448633666859,Female
10617,10-19,Male,East Asian,50.33855465631872,Female
10618,3-9,Female,Black,47.61435545330101,Female
10632,3-9,Female,Middle Eastern,37.7210343719284,Male
10638,3-9,Male,Southeast Asian,45.042019412248315,Female
10641,10-19,Male,Latino_Hispanic,50.578549091599285,Female
10643,10-19,Female,Latino_Hispanic,38.395050115890875,Female
10646,10-19,Female,Southeast Asian,28.00004733313456,Female
10647,10-19,Female,Latino_Hispanic,48.72087069231897,Female
10648,3-9,Male,White,39.1874795641492,Female
10651,0-2,Male,White,50.71196271537511,Female
10653,3-9,Male,Latino_Hispanic,48.01852741415639,Female
10658,3-9,Female,East Asian,49.81337364935333,Female
10662,10-19,Female,Indian,50.518482461852415,Female
10664,10-19,Female,White,60.34046305795169,Female
10666,3-9,Female,Latino_Hispanic,28.10742944016051,Female
10669,3-9,Male,Southeast Asian,21.00430229889915,Female
10670,10-19,Female,Indian,28.753830467552895,Female
10674,3-9,Male,Latino_Hispanic,59.26972299383308,Female
10676,3-9,Male,Black,45.261401907313974,Female
10680,3-9,Male,Middle Eastern,54.06277086992554,Male
10688,10-19,Female,White,24.811249903085777,Female
10693,3-9,Male,Middle Eastern,41.81721284259679,Female
10694,3-9,Male,East Asian,49.08135596359811,Female
10695,3-9,Female,Latino_Hispanic,47.91307508736043,Female
10698,3-9,Female,East Asian,40.033069625993406,Female
10701,3-9,Male,White,41.71195947533826,Female
10703,10-19,Male,Black,41.0913819667486,Female
10706,3-9,Male,Latino_Hispanic,44.68538934429821,Female
10711,0-2,Female,Black,28.000440154268027,Female
10713,0-2,Male,White,28.0005526386598,Female
10720,3-9,Female,White,34.68714837622797,Male
10722,10-19,Female,Southeast Asian,56.99996532986907,Female
10728,10-19,Male,White,48.27795930033551,Female
10731,10-19,Female,Black,25.103502318440686,Male
10732,3-9,Male,Indian,51.047810285449486,Female
10735,3-9,Male,Southeast Asian,45.92099548187536,Female
10741,10-19,Female,Black,85.16152413512468,Male
10747,3-9,Female,Southeast Asian,45.52078719572319,Female
10752,10-19,Male,White,50.038673823651536,Female
10753,0-2,Male,Black,50.373520154492965,Male
10754,3-9,Male,Latino_Hispanic,32.68400520526169,Female
10759,10-19,Male,Latino_Hispanic,52.94584356260327,Female
10764,10-19,Female,Black,50.670109465542104,Female
10766,3-9,Female,East Asian,48.083547721288106,Female
